Complexity metrics,Sun, 24 Mar 2019 23:16:23 EDT
Method,ev(G),v(G)
"org.apache.deltaspike.test.core.impl.exception.control.flow.ExceptionHandledHandler.npeHandler(ExceptionEvent<IllegalArgumentException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.HandledExceptionHandlerTest.assertNoHandlersAfterHandledAreCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.HandledExceptionHandlerTest.assertNoHandlersAfterHandledAreCalledDesc()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.HandledExceptionHandlerTest.createTestArchive()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ProceedCauseHandler.getBreadthFirstNpeCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ProceedCauseHandler.getBreadthFirstNpeLowerPrecedenceCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ProceedCauseHandler.getDepthFirstNpeCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ProceedCauseHandler.getDepthFirstNpeHigherPrecedenceCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ProceedCauseHandler.npeHigherPrecedenceOutboundHandler(ExceptionEvent<NullPointerException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ProceedCauseHandler.npeInboundHandler(ExceptionEvent<NullPointerException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ProceedCauseHandler.npeLowerPrecedenceInboundHandler(ExceptionEvent<NullPointerException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ProceedCauseHandler.npeOutboundHandler(ExceptionEvent<NullPointerException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ProceedCauseHandlerTest.assertCorrectNumberOfHandlerCallsForProceedCause()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ProceedCauseHandlerTest.createTestArchive()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.RethrowHandler.handleInbound(ExceptionEvent<IllegalArgumentException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.RethrowHandler.isIaeHandlerCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.RethrowHandler.rethrow(ExceptionEvent<NullPointerException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.RethrowHandler.rethrowInbound(ExceptionEvent<IllegalArgumentException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.RethrowTest.assertInboundRethrow()",1,2
"org.apache.deltaspike.test.core.impl.exception.control.flow.RethrowTest.assertOutboundRethrow()",1,2
"org.apache.deltaspike.test.core.impl.exception.control.flow.RethrowTest.createTestArchive()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ThrowingNewExceptionTest.assertInboundRethrow()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ThrowingNewExceptionTest.assertOutboundRethrow()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ThrowingNewExceptionTest.createTestArchive()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ThrowingNewHandler.rethrow(ExceptionEvent<NullPointerException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.flow.ThrowingNewHandler.rethrowInbound(ExceptionEvent<IllegalArgumentException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.BadInjectionPointHandler.handleException(int,ExceptionEvent<Exception>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.basicHandler(ExceptionEvent<Exception>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.basicInboundHandler(ExceptionEvent<Exception>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.extraInjections(ExceptionEvent<IllegalArgumentException>,BeanManager)",1,2
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.getInboundHandlerTimesCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.getOutboundHandlerTimesCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.handlerLocationInjections(BeanManager,ExceptionEvent<SQLException>)",1,2
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.isBeanmanagerInjected()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.isLocationDifferBeanmanagerInjected()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.isOutboundHandlerCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.isProtectedHandlerCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.protectedHandler(ExceptionEvent<IllegalStateException>)",1,2
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.setInboundHandlerTimesCalled(int)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CalledExceptionHandler.setOutboundHandlerTimesCalled(int)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CallingHandlersTest.assertAdditionalParamsAreInjected()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CallingHandlersTest.assertAdditionalParamsAreInjectedWithDifferentHandlerLocation()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CallingHandlersTest.assertInboundHanldersAreCalledOnce()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CallingHandlersTest.assertOutboundHanldersAreCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CallingHandlersTest.assertOutboundHanldersAreCalledOnce()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CallingHandlersTest.assertProtectedHandlersAreCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.CallingHandlersTest.createTestArchive()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.arqHandler(ExceptionEvent<Throwable>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.arqTestingHandler(ExceptionEvent<Throwable>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.catchDescException(ExceptionEvent<Exception>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.catchFrameworkDescException(ExceptionEvent<Exception>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.catchIAE(ExceptionEvent<IllegalArgumentException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.catchRuntime(ExceptionEvent<RuntimeException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.catchThrowable(ExceptionEvent<Throwable>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.catchThrowableBreadthFirst(ExceptionEvent<Throwable>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.catchThrowableP20(ExceptionEvent<Throwable>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.catchThrowableP20BreadthFirst(ExceptionEvent<Throwable>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.differentParamHandlerLocationHandler(Account,BeanManager,ExceptionEvent<SQLException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.doNothingMethod()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.doNothingTwo(String,String,int)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.npeHandlerDefQualifier(ExceptionEvent<NullPointerException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.npeHandlerNoDefQualifier(ExceptionEvent<NullPointerException>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.ExtensionExceptionHandler.qualifiedHandler(ExceptionEvent<Exception>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.HandlerComparatorTest.assertOrderIsCorrectBreadthFirst()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.HandlerComparatorTest.assertOrderIsCorrectDepthFirst()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.HandlerComparatorTest.assertOrderIsCorrectWithQualifiers()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.HandlerComparatorTest.createTestArchive()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.HandlerWhichThrowsExceptions.throwsAnException(ExceptionEvent<Throwable>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.UnMuteHandler.getBreadthFirstNumberCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.UnMuteHandler.getDepthFirstNumberCalled()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.UnMuteHandler.unMuteHandlerAsc(ExceptionEvent<Exception>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.UnMuteHandler.unMuteHandlerDesc(ExceptionEvent<Exception>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.UnMuteHandlerTest.assertCorrectNumberOfCallsForUnMute()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.handler.UnMuteHandlerTest.createTestArchive()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.ExceptionHandlerMethods.getExecutionorder()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.ExceptionHandlerMethods.handleException1BF(ExceptionEvent<Exception1>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.ExceptionHandlerMethods.handleException1DF(ExceptionEvent<Exception1>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.ExceptionHandlerMethods.handleException2BF(ExceptionEvent<Exception2>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.ExceptionHandlerMethods.handleException2DF(ExceptionEvent<Exception2>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.ExceptionHandlerMethods.handleException3BF(ExceptionEvent<Exception3>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.ExceptionHandlerMethods.handleException3DF(ExceptionEvent<Exception3>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.ExceptionHandlerMethods.handleException3SuperclassBF(ExceptionEvent<Exception3Super>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.ExceptionHandlerMethods.handleException3SuperclassDF(ExceptionEvent<Exception3Super>)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.Exceptions.Exception1.Exception1(Throwable)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.Exceptions.Exception2.Exception2(Throwable)",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.TraversalPathTest.createTestArchive()",1,1
"org.apache.deltaspike.test.core.impl.exception.control.traversal.TraversalPathTest.testTraversalPathOrder()",1,1
"org.apache.deltaspike.test.core.impl.future.FutureableTest.deploy()",1,1
"org.apache.deltaspike.test.core.impl.future.FutureableTest.future()",3,5
"org.apache.deltaspike.test.core.impl.future.FutureableTest.voidTest()",1,3
"org.apache.deltaspike.test.core.impl.future.Service.thatSLong(long)",1,2
"org.apache.deltaspike.test.core.impl.future.Service.thatSLong(long,CountDownLatch)",1,2
"org.apache.deltaspike.test.core.impl.future.ThreadPoolManagerTest.assertUsable(ExecutorService)",1,1
"org.apache.deltaspike.test.core.impl.future.ThreadPoolManagerTest.configuredPool()",1,1
"org.apache.deltaspike.test.core.impl.future.ThreadPoolManagerTest.defaultPool()",1,1
"org.apache.deltaspike.test.core.impl.future.ThreadPoolManagerTest.deploy()",1,1
"org.apache.deltaspike.test.core.impl.interdyn.InterDynTest.deploy()",1,1
"org.apache.deltaspike.test.core.impl.interdyn.InterDynTest.invokeServiceMethods()",1,1
"org.apache.deltaspike.test.core.impl.interdyn.SomeTestService.enableChecking()",1,1
"org.apache.deltaspike.test.core.impl.interdyn.SomeTestService.observer(MonitorResultEvent)",1,2
"org.apache.deltaspike.test.core.impl.interdyn.SomeTestService.pingA()",1,1
"org.apache.deltaspike.test.core.impl.interdyn.SomeTestService.pingB()",1,2
"org.apache.deltaspike.test.core.impl.jmx.CustomProperties.getCounter()",1,1
"org.apache.deltaspike.test.core.impl.jmx.CustomProperties.setCounter(int)",1,1
"org.apache.deltaspike.test.core.impl.jmx.CustomProperties2.getCounter()",1,1
"org.apache.deltaspike.test.core.impl.jmx.CustomProperties2.setCounter(int)",1,1
"org.apache.deltaspike.test.core.impl.jmx.CustomPropertiesTest.checkMBean()",1,1
"org.apache.deltaspike.test.core.impl.jmx.CustomPropertiesTest.war()",1,1
"org.apache.deltaspike.test.core.impl.jmx.CustomType.getCounter()",1,1
"org.apache.deltaspike.test.core.impl.jmx.CustomType.setCounter(int)",1,1
"org.apache.deltaspike.test.core.impl.jmx.CustomTypeTest.checkMBean()",1,1
"org.apache.deltaspike.test.core.impl.jmx.CustomTypeTest.war()",1,1
"org.apache.deltaspike.test.core.impl.jmx.MyMBean.broadcast()",1,1
"org.apache.deltaspike.test.core.impl.jmx.MyMBean.getCounter()",1,1
"org.apache.deltaspike.test.core.impl.jmx.MyMBean.getTable()",1,2
"org.apache.deltaspike.test.core.impl.jmx.MyMBean.getTable2()",1,1
"org.apache.deltaspike.test.core.impl.jmx.MyMBean.multiply(int)",1,1
"org.apache.deltaspike.test.core.impl.jmx.MyMBean.resetTo(int)",1,1
"org.apache.deltaspike.test.core.impl.jmx.MyMBean.setCounter(int)",1,1
"org.apache.deltaspike.test.core.impl.jmx.SimpleRegistrationEarFileTest.deployEar()",1,1
"org.apache.deltaspike.test.core.impl.jmx.SimpleRegistrationTest.checkMBean()",1,1
"org.apache.deltaspike.test.core.impl.jmx.SimpleRegistrationWarFileTest.deploy()",1,1
"org.apache.deltaspike.test.core.impl.lock.LockedTest.concurrentTimeout()",1,5
"org.apache.deltaspike.test.core.impl.lock.LockedTest.deploy()",1,1
"org.apache.deltaspike.test.core.impl.lock.LockedTest.simpleNotConcurrent()",1,3
"org.apache.deltaspike.test.core.impl.lock.Service.force()",1,2
"org.apache.deltaspike.test.core.impl.lock.Service.read(String)",1,1
"org.apache.deltaspike.test.core.impl.lock.Service.write(String,String)",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.ClasspathResourceTest.createResourceLoaderArchive()",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.ClasspathResourceTest.testAmbiguousFileLookup(InputStream)",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.ClasspathResourceTest.testInputStream()",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.ClasspathResourceTest.testProperties()",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.ClasspathResourceTest.testSuccessfulAmbiguousLookup(List<InputStream>)",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.ClasspathWebProfileTest.createResourceLoaderArchive()",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.ClasspathWebProfileTest.testAmbiguousFileLookup(InputStream)",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.ClasspathWebProfileTest.testInputStream()",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.ClasspathWebProfileTest.testProperties()",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.ClasspathWebProfileTest.testSuccessfulAmbiguousLookup(List<InputStream>)",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.FileResourceTest.createResourceLoaderArchive()",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.FileResourceTest.createTempFile()",2,3
"org.apache.deltaspike.test.core.impl.resourceloader.FileResourceTest.testInputStream(InputStream)",1,1
"org.apache.deltaspike.test.core.impl.resourceloader.FileResourceTest.testProperties(Properties)",1,1
"org.apache.deltaspike.test.core.impl.scope.window.DefaultWindowContextTest.deploy()",1,1
"org.apache.deltaspike.test.core.impl.scope.window.DefaultWindowContextTest.testWindowScoedBean()",1,1
"org.apache.deltaspike.test.core.impl.scope.window.SomeWindowScopedBean.getValue()",1,1
"org.apache.deltaspike.test.core.impl.scope.window.SomeWindowScopedBean.setValue(String)",1,1
"org.apache.deltaspike.test.core.impl.throttling.Service.force()",1,2
"org.apache.deltaspike.test.core.impl.throttling.Service.read(String)",1,1
"org.apache.deltaspike.test.core.impl.throttling.Service.write(String,String)",1,1
"org.apache.deltaspike.test.core.impl.throttling.Service2.call(String)",1,2
"org.apache.deltaspike.test.core.impl.throttling.Service2.getCalled()",1,1
"org.apache.deltaspike.test.core.impl.throttling.Service2.heavy(Runnable)",1,2
"org.apache.deltaspike.test.core.impl.throttling.ThrottledTest.concurrentTimeout()",1,5
"org.apache.deltaspike.test.core.impl.throttling.ThrottledTest.deploy()",1,1
"org.apache.deltaspike.test.core.impl.throttling.ThrottledTest.permits()",1,7
"org.apache.deltaspike.test.core.impl.throttling.ThrottledTest.simpleNotConcurrent()",1,3
"org.apache.deltaspike.test.core.impl.throttling.ThrottledTest.waitForThreads(Thread[])",1,3
