,GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
171,Doxia :: Core,org.apache.maven.doxia.sink,SinkUtils,0,478,2,22,0,64,2,15,0,5
172,Doxia :: Core,org.apache.maven.doxia.sink,AbstractTextSink,3,0,0,0,1,0,1,0,1,0
173,Doxia :: Core,org.apache.maven.doxia.sink,AbstractTextSinkFactory,55,12,6,0,10,2,6,2,3,2
174,Doxia :: Core,org.apache.maven.doxia.sink,SinkAdapter,11,312,5,39,1,195,4,142,0,124
175,Doxia :: Core,org.apache.maven.doxia.sink,AbstractXmlSinkFactory,0,3,0,0,0,1,0,1,0,1
176,Doxia :: Core,org.apache.maven.doxia.parser.manager,ParserManager,4,0,0,0,1,0,1,0,1,0
177,Doxia :: Core,org.apache.maven.doxia.parser.manager,DefaultParserManager,25,0,2,0,5,0,3,0,2,0
178,Doxia :: Core,org.apache.maven.doxia.parser.manager,ParserNotFoundException,13,0,0,0,6,0,3,0,3,0
179,Doxia :: Core,org.apache.maven.doxia.macro.snippet,SnippetReader,2,175,3,23,0,43,3,19,0,9
180,Doxia :: Core,org.apache.maven.doxia.macro.snippet,SnippetMacro,71,255,9,21,13,62,9,18,1,11
181,Doxia :: Core,org.apache.maven.doxia.parser,XhtmlBaseParser,113,2420,37,227,28,587,30,138,3,33
182,Doxia :: Core,org.apache.maven.doxia.parser,AbstractTextParser,5,0,0,0,2,0,2,0,2,0
183,Doxia :: Core,org.apache.maven.doxia.parser,AbstractXmlParser.CachedFileEntityResolver,316,5,20,0,60,1,14,1,4,1
184,Doxia :: Core,org.apache.maven.doxia.parser,ParseException,96,0,4,0,24,0,14,0,12,0
185,Doxia :: Core,org.apache.maven.doxia.parser,AbstractParser,58,53,3,3,17,19,8,8,6,7
186,Doxia :: Core,org.apache.maven.doxia.parser,AbstractXmlParser,184,409,25,53,42,112,28,37,7,19
187,Doxia :: Core,org.apache.maven.doxia.parser,Parser,4,0,0,0,1,0,1,0,1,0
188,Doxia :: Core,org.apache.maven.doxia.macro.manager,MacroNotFoundException,9,4,0,0,4,2,2,1,2,1
189,Doxia :: Core,org.apache.maven.doxia.macro.manager,MacroManager,0,4,0,0,0,1,0,1,0,1
190,Doxia :: Core,org.apache.maven.doxia.macro.manager,DefaultMacroManager,0,25,0,2,0,5,0,3,0,2
191,Doxia :: Core,org.apache.maven.doxia.index,IndexingSink,48,134,2,3,24,46,12,16,10,15
